20170112   9224055   12.8288   140.9122      9.800  -2.0    0.00    0.00   0.00        260
20170112   9340316   12.2068   141.5160     10.000  -2.0    0.00    0.00   0.00        261
20170112   9475964   11.9603   141.5210     10.000  -2.0    0.00    0.00   0.00        262
20170112  10443481   11.5182   141.4400     16.800  -2.0    0.00    0.00   0.00        263
20170112  10485235   12.0148   141.4418      5.000  -2.0    0.00    0.00   0.00        264
20170112  11025531   12.1410   141.4857      9.600  -2.0    0.00    0.00   0.00        265
20170112  11255236   11.9443   141.3700      7.200  -2.0    0.00    0.00   0.00        266
20170112  11465607   12.0393   141.8247     63.200  -2.0    0.00    0.00   0.00        267
20170112  12244032   12.0423   141.8295     88.900  -2.0    0.00    0.00   0.00        268
20170112  12340694   10.6962   140.5377     10.300  -2.0    0.00    0.00   0.00        269
20170112  15280834   12.0045   141.5903      5.400  -2.0    0.00    0.00   0.00        270
20170112  15524076   12.0027   141.6082     27.800  -2.0    0.00    0.00   0.00        271
20170112  18173486   12.1327   141.3000      5.000  -2.0    0.00    0.00   0.00        272
20170112  19063870   11.8583   141.8200     10.000  -2.0    0.00    0.00   0.00        273
20170112  19203572   11.9912   141.6278     14.100  -2.0    0.00    0.00   0.00        274
20170112  20040146   12.1005   141.5135      9.500  -2.0    0.00    0.00   0.00        275
20170112  20241640   11.9517   141.8563     34.000  -2.0    0.00    0.00   0.00        276
20170112  20530108   12.0628   141.3810      5.000  -2.0    0.00    0.00   0.00        277
20170112  22371492   11.9605   141.5052     32.400  -2.0    0.00    0.00   0.00        278
20170112  23364764   12.1777   141.1585     40.500  -2.0    0.00    0.00   0.00        279
20170113     12439   11.8938   141.7893     10.000  -2.0    0.00    0.00   0.00        280
20170113     45094   11.9540   141.5800      6.200  -2.0    0.00    0.00   0.00        281
20170113    360188   10.5365   141.4575      8.500  -2.0    0.00    0.00   0.00        282
20170113   2364613   11.9925   141.5077      5.000  -2.0    0.00    0.00   0.00        283
20170113   2504133   11.8193   141.7487     77.000  -2.0    0.00    0.00   0.00        284
20170113   2520917   12.1873   141.0905     39.300  -2.0    0.00    0.00   0.00        285
20170113   3024447   12.0850   141.3362     10.000  -2.0    0.00    0.00   0.00        286
20170113   3351485   11.8420   141.6005     57.000  -2.0    0.00    0.00   0.00        287
20170113   3390470   12.0020   141.4718      5.000  -2.0    0.00    0.00   0.00        288
20170113   4161378   12.2335   141.4743     12.000  -2.0    0.00    0.00   0.00        289
20170113   4313784   12.2508   141.5342     12.000  -2.0    0.00    0.00   0.00        290
20170113   4395823   12.0345   141.4592      5.000  -2.0    0.00    0.00   0.00        291
20170113   5135333   13.1750   143.2163     10.100  -2.0    0.00    0.00   0.00        292
20170113   6102085   12.2565   141.1668      6.800  -2.0    0.00    0.00   0.00        293
20170113   6270389   11.5685   141.2527     10.200  -2.0    0.00    0.00   0.00        294
20170113   6345150   12.1658   141.2993      7.400  -2.0    0.00    0.00   0.00        295
20170113   6361373   11.6030   141.8645     10.000  -2.0    0.00    0.00   0.00        296
20170113   6365041   11.6847   141.2143      7.200  -2.0    0.00    0.00   0.00        297
20170113   7162279   11.9600   141.6157     10.000  -2.0    0.00    0.00   0.00        298
